,artist_name,track_name,track_id,popularity,year,genre,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
82384,The Black Dahlia Murder,Stygiophobic,4ewNvN1s7XZ7kWYIdgA0IL,25,2015,metal,134650,0.000104,0.454,194415,0.974,0.205,10,0.106,-6.038,0,0.112,109.998,4,0.0514
94080,Helmet,Green Shirt,3XmwjThnefDi8C4F5UTGCo,8,2016,grunge,152738,0.0161,0.573,182560,0.869,0.000412,3,0.164,-5.278,1,0.0616,92.091,4,0.497
55463,"Tyler, The Creator",Parking Lot,1UBLglX9fPtTBZSwJj4yVG,50,2013,rap,92224,0.0969,0.548,233907,0.511,0,11,0.661,-10.424,1,0.274,80.747,4,0.483
112427,Mildlife,Phase,3gnJzmYUgC5wh4Hb8y5MNY,31,2017,jazz,180398,0.363,0.294,379520,0.417,0.368,11,0.107,-11.252,0,0.0326,132.64,4,0.235
131009,XO Cupid,True Colors (feat. Maya Avedis),4AMY0oGSt7vZwgxDnHCJBr,72,2018,pop,208124,0.0796,0.636,184020,0.63,0,0,0.13,-6.396,1,0.0346,104.845,4,0.454
134254,SadBoyProlific,Save My Soul,1Xifn3lhn8hkseR4ydwurn,49,2018,rap,213199,0.319,0.786,84584,0.382,0,10,0.208,-11.584,0,0.36,89.776,4,0.769
29457,Masta Ace,Crush Hour (feat. Pav Bundy),0z7tBRve90MDf5obebwRL0,31,2012,alternative,49733,0.263,0.806,162267,0.547,0.000148,2,0.16,-6.976,1,0.126,95.228,4,0.534
134201,YNW Melly,In The Mourning,2Tu0dSoVzuDGeaCFokhLxW,48,2018,rap,213129,0.0534,0.674,194233,0.608,5.52E-06,11,0.146,-7.206,0,0.249,178.005,4,0.562
10304,Goretrade,Laceration,5l3pIxFrEpPsNf64jhIlFq,28,2010,metal,14458,3.12E-06,0.288,168987,0.978,0.961,7,0.143,-7.269,1,0.181,151.398,4,0.367
134089,NAV,Reckless Intro,7GNlNNDvM7c9fsv3zsmVQX,50,2018,rap,212994,0.266,0.819,142547,0.669,7.66E-06,5,0.111,-5.202,0,0.275,80.046,3,0.474
99539,Sleep On It,Unspoken,6DiVOxX1dOBp6bunh7cO4O,36,2016,punk,161509,0.000317,0.367,175867,0.91,0.000416,8,0.0511,-3.953,1,0.0989,160.224,4,0.541
147486,Young Thug,Sup Mate (feat. Future),0zNHMc1cGKe4MO5rtGtKRh,62,2019,pop,232477,0.000786,0.874,238027,0.552,0.286,1,0.144,-7.951,1,0.271,147.043,4,0.521
145202,Coffee House Instrumental Jazz Playlist,CafÃ© Background Smooth Jazz,34Hxv0if8K0NNSQ3qE1v2i,27,2019,jazz,228856,0.601,0.701,75795,0.0488,0.618,2,0.121,-31.487,1,0.0377,94.946,3,0.559
99485,Face To Face,Bent but Not Broken,7mgfkas4xZ3pxJFBpsaioV,44,2016,punk,161395,0.000288,0.508,150547,0.967,0.00123,6,0.195,-5.253,0,0.062,139.475,4,0.721
107196,The Bloody Beetroots,Irreversible (feat. Anders Friden),76pkn8r08PXxMAl92o7JGv,34,2017,dance,173013,6.02E-05,0.259,185333,0.687,0.00862,8,0.338,-3.231,1,0.0413,135.532,4,0.114
67885,Apulanta,Poistuisitko Mun ElÃ¤mÃ¤stÃ¤ni,2t7GhkQENh0osc3cIOCG3P,26,2014,metal,111412,0.000579,0.335,141280,0.923,0,7,0.387,-5.515,1,0.0383,153.963,4,0.833
146542,Vitriol,Crowned in Retaliation,3Uj88nzT6SJCOxl2vLx3pj,28,2019,metal,230838,7.59E-06,0.214,268347,0.981,0.868,0,0.103,-3.88,1,0.101,82.679,4,0.0347
136252,Quantic,Atlantic Oscillations,4c0MBMraTqhHafXnATV1st,41,2019,alternative,216893,0.00833,0.702,351147,0.827,0.86,7,0.0884,-8.882,1,0.068,121.004,4,0.857
162766,Echo & the Bunnymen,Lips Like Sugar,43Bhu0ZtGMy755lkGqlV0h,7,2020,punk,257416,0.00448,0.552,291866,0.934,0.0212,4,0.258,-4.039,1,0.0299,130.001,4,0.863
82640,Disciple,Sayonara,2o2UEY8HArwWao7TJvGxER,23,2015,metal,134998,0.000168,0.532,177410,0.876,0,0,0.151,-4.583,1,0.0673,124.909,4,0.348
162137,ÐÐµÑ€Ð²Ñ‹,Ð¡ÑƒÐ¸Ñ†Ð¸Ð´ Ð¼Ð¾ÐµÐ¹ Ð²ÐµÑ€Ñ‹ (Live at Adrenaline Stadium),4axq9BVTz6BULmgz5c2mbu,0,2020,punk,256615,0.00569,0.398,166000,0.9,0.000109,1,0.891,-3.653,0,0.0447,100.191,4,0.153
158744,Billo's Caracas Boys,CÃ¡llate Muchacha,1u0ILxHmC8cIwjnBJsJCrl,0,2020,jazz,250925,0.798,0.821,182648,0.323,0.00022,0,0.13,-12.261,0,0.0814,123.532,4,0.619
52871,Metalocalypse,I Believe,3tIYitu5UvNjIuL1etJL9o,29,2013,metal,86665,2.46E-05,0.544,146200,0.84,0.604,7,0.167,-7.726,1,0.0355,151.013,4,0.677
107321,Michelle Branch,Best You Ever,1BLIejgsEW10gWMRwqykN4,34,2017,dance,173171,0.0572,0.72,219147,0.826,4.86E-05,2,0.0921,-6.318,0,0.0452,126.221,4,0.8
148142,Black Marble,Feels,30YP0070iFVUbnWMScDXG9,41,2019,punk,233757,0.325,0.526,282437,0.878,0.774,6,0.111,-7.143,1,0.0457,175.009,4,0.827
47613,Whitley,TV,6xjlNkhv6itr2G0MGJWNj5,31,2013,folk,78716,0.0777,0.278,198440,0.485,0.00344,2,0.0965,-7.563,0,0.0343,78.867,4,0.136
27789,Eddie Vedder,Broken Heart,6Q3U2WtBcfmcGJJhUM5oJT,28,2011,rock,47946,0.991,0.465,156120,0.439,0.65,7,0.172,-9.607,1,0.0347,133.008,4,0.355
15688,Chris Young,Tomorrow,1qjl8UJtWTHrk4SFpwftSN,63,2011,country,25962,0.56,0.441,220173,0.644,0,11,0.109,-5.774,1,0.0363,141.733,4,0.349
50744,Ovlov,The Great Alligator,4Ujy9sw5xKJffUhVXufZFa,30,2013,indie,83759,0.0638,0.223,417376,0.802,0.85,2,0.18,-5.508,1,0.0698,112.77,4,0.387
103337,Tierra Whack,Shit Happens,62iiW240grczdYb6IodxOC,38,2017,alternative,168446,0.487,0.817,182414,0.561,0.002,7,0.0915,-7.338,0,0.229,74.987,4,0.806
149103,Angel Du$t,Let Me Know,3Kk69y5bSOH3KDjiRvTyRe,26,2019,punk,234882,0.000313,0.572,121867,0.925,0.0313,9,0.0547,-3.596,1,0.0383,134.001,4,0.718
91086,Hardwell,Calavera,2RTDwuOYrdVrfest9QVLlP,41,2016,dance,148876,0.00612,0.689,200625,0.913,0.0552,2,0.0562,-2.944,1,0.0362,127.974,4,0.076
24647,Theocracy,Nailed,44A5lJ2EtTLIetAjnmCGBI,28,2011,metal,39145,0.000179,0.375,385333,0.926,0.00688,8,0.0608,-4.259,1,0.0662,182.12,4,0.367
159865,Bleed The Sky,Serpent,7u8mn1ef7T60cVTMRCLuHm,27,2020,metal,252473,6.54E-06,0.402,248000,0.99,0.0534,11,0.691,-3.391,0,0.144,180.013,4,0.445
155020,Melissa Molinaro,I Can't Wait,74xi4DxSDq4m9eCsv1TgP4,32,2020,dance,244642,0.109,0.734,230625,0.626,0,2,0.0635,-6.786,1,0.0483,127.957,4,0.775
26414,Real Friends,A Little Too Nice,4FXIlB5RE1txbUHZD0mwNS,21,2011,punk,43249,0.0336,0.487,161379,0.959,0,1,0.0535,-3.939,1,0.145,163.006,4,0.648
121950,I4NI,No Sleep,10lUfqR1hGRzZarcHKc6Oo,23,2018,country,195195,0.0247,0.481,273560,0.947,0,10,0.0848,-1.905,0,0.262,139.721,4,0.369
96161,Ella Fitzgerald,The Christmas Song,6QisiEi9hYMqSKMe9BTFbb,28,2016,jazz,155995,0.82,0.443,182493,0.272,0,1,0.155,-9.712,1,0.0426,81.888,4,0.347
138651,Ariana Grande,bad idea - live,12s87E3EVHMYZQyr9mXsUi,59,2019,dance,219621,0.0392,0.674,212164,0.816,1.56E-05,3,0.342,-4.387,0,0.0416,137.976,4,0.501
13766,Shoko Nakagawa,Ray of Light,0XSoFVSX3CrowIIqaBXaZt,41,2010,rock,23423,0.166,0.578,266067,0.872,0,7,0.195,-2.445,1,0.031,94.006,4,0.63
162680,Kumikameli,Vallaton mieli,3TVoJxWu5ztAxPkQFkVlqB,10,2020,punk,257305,0.000182,0.3,195040,0.975,0.000125,4,0.334,-3.934,0,0.156,180.932,4,0.519
94980,Andy Shauf,To You,114ujdGSsiHKbDIO7MVH16,44,2016,indie,154302,0.0637,0.843,234564,0.361,0.00012,5,0.295,-8.858,1,0.0499,129.989,4,0.517
26567,State Champs,If It Helps You Focus,57UqBr6nh24H99yAM6isO8,21,2011,punk,43511,1.93E-05,0.486,192497,0.967,1.94E-05,2,0.374,-3.843,1,0.104,97.604,4,0.443
102753,Big K.R.I.T.,Confetti,3dTpCTapp53S88tyMOVosR,48,2017,alternative,167807,0.0518,0.686,198763,0.633,1.09E-05,1,0.083,-8.321,0,0.2,85.955,4,0.218
16807,Quicksilver Messenger Service,What About Me? (Rare Session),2vCeJSuYwQvGgPUBSiiBh0,23,2011,country,27218,0.733,0.526,414012,0.884,0,2,0.309,-3,0,0.099,118.93,4,0.499
19578,Kurt Vile,Peeping Tomboy,49gZxC4u5iw5sqdovr0RxE,30,2011,folk,30720,0.513,0.414,264160,0.4,0.00808,2,0.344,-9.468,1,0.0264,100.944,4,0.292
54129,Lana Del Rey,Young And Beautiful [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix Radio Edit,4aBDS6611oBs5LBiVMuQmh,45,2013,pop,89141,0.0427,0.551,227115,0.874,0.00129,11,0.396,-4.559,0,0.0496,125.985,4,0.421
15408,Amely,I'm Not Missing You - Acoustic Version / Live,0uJOaMcGGpTdHaH8R769k2,30,2011,alternative,25639,0.537,0.655,180800,0.472,0,7,0.328,-6.066,0,0.0412,128.042,3,0.63
63869,Cracker,El Cerrito,2prRSrQTcjRIzpAhb0M9V0,11,2014,grunge,105186,0.0419,0.668,304306,0.898,4.65E-05,0,0.318,-4.564,1,0.0513,102.29,4,0.503
83642,Dove Cameron,As Long As I Have You,1elc9KsYO1AlkrjutpCUbn,47,2015,pop,136998,0.000319,0.573,226480,0.912,0,3,0.0661,-3.261,1,0.0353,113.957,4,0.245
7689,Neon Trees,Sins Of My Youth,6Tg1j7uoHfAl16bbPNC8Gc,34,2010,indie,10515,6.13E-05,0.429,218547,0.815,4.76E-06,4,0.238,-5.022,1,0.0422,160.957,4,0.638
38400,Baroness,Collapse,6h76dhzIqofQ7cvtNeOzo0,27,2012,metal,63017,0.312,0.646,231880,0.48,0.0207,5,0.114,-12.498,0,0.03,134.986,4,0.355
122228,Gryffin,Just For A Moment (feat. Iselin),66U2Ud0RBGfQ0ZQrI2m8FC,56,2018,dance,195523,0.0139,0.53,254556,0.777,1.69E-05,1,0.27,-6.343,0,0.0515,144.016,4,0.413
158652,Emil Brandqvist Trio,Epilogue,1T9gYScNBqzlMIfeqBBRyX,0,2020,jazz,250827,0.918,0.6,232520,0.0694,0.22,0,0.0792,-23.385,1,0.0487,113.236,4,0.164
49329,P.O.D.,On Fire - Chris Blackwood Mix,6LERjk7cOBzxKKcxMESgaF,16,2013,grunge,81271,8.34E-05,0.409,219947,0.957,3.12E-06,7,0.346,-4.387,1,0.081,80.034,4,0.602
70112,A$AP Mob,Hella Hoes,7MDKvOzNgAJ3KMCtaP2UOa,54,2014,rap,116039,0.302,0.633,211965,0.853,0,8,0.152,-6.491,1,0.389,130.018,4,0.544
87221,HELLYEAH,X,4gfl1TtYTcBFuE5N5ROrt7,43,2016,alternative,144285,0.00679,0.517,211165,0.985,0,7,0.0768,-3.291,1,0.175,111.883,4,0.212
87910,Evanescence,If You Donâ€™t Mind,5XFvhTjWWDttRY2pi4SIwx,37,2016,alternative,145018,0.000216,0.42,177006,0.862,0.00125,5,0.135,-4.654,0,0.0623,76.619,4,0.294
94256,Fastbacks,Only at Night,0dZDkGm1uQ9uCEz3CN88cQ,0,2016,grunge,153009,0.00103,0.208,139524,0.804,0.0898,9,0.582,-5.856,1,0.0497,191.739,4,0.49
127278,maxime.,Stuart,7aihGcUdbSWUrUd7EAb4wp,45,2018,indie,202745,0.159,0.693,140881,0.633,4.12E-05,10,0.0851,-9.346,0,0.279,165.047,4,0.33
47312,The Lumineers,Gale Song - From â€œThe Hunger Games: Catching Fireâ€ Soundtrack,11Oflzf2BzLlU912hF6yOT,38,2013,folk,78363,0.889,0.404,185813,0.22,0,0,0.114,-10.769,1,0.0386,176.087,3,0.311
100962,Berner,Niice,6Tob4FzO2Po4SCIWOnMznf,46,2016,rap,163993,0.111,0.739,352250,0.455,0.259,11,0.0935,-10.699,1,0.0769,120.034,4,0.381
6979,Story Of The Year,Eye For An Eye,0gvvq0a8WMu75MWiOClqEV,17,2010,grunge,9131,0.000779,0.129,134267,0.988,3.99E-06,4,0.0957,-4.575,1,0.212,202.855,4,0.535
102893,Alina Baraz,Electric (Marian Hill Remix),0MzlTRg1eC1PIZlbxMP9aG,44,2017,alternative,167960,0.652,0.682,248649,0.406,0.00814,1,0.0863,-9.442,1,0.0663,110.998,4,0.156
114861,CVBZ,Vicodin,7i95lmF9ViDZyXaC4UNVkE,56,2017,pop,184085,0.0715,0.642,185243,0.776,0,10,0.146,-5.216,0,0.135,102.995,4,0.759
126328,The Brazilians,House Of Lies,1FRehFyTCCwujfz0iUfc3Z,0,2018,grunge,201024,0.00321,0.525,311352,0.845,0.0361,11,0.136,-4.443,0,0.0333,92.117,4,0.635
93984,Soul Asylum,Moonshine,58NQRVKpVB2pdrTEjASUpM,12,2016,grunge,152585,0.00553,0.59,243133,0.918,3.08E-06,9,0.121,-3.994,1,0.0399,119.98,4,0.507
84090,Dune Rats,Red Light Green Light - Bonus Track,2FkynuIErYmh9jsq6z38YY,24,2015,punk,138134,0.00347,0.505,114307,0.933,0,2,0.146,-2.914,1,0.0778,121.45,4,0.601
16340,Johnny Duncan,Come a Little Bit Closer,4WIC4YKJsl3ZU6kR3NJRmd,24,2011,country,26718,0.087,0.77,189187,0.673,0,10,0.072,-11.062,1,0.0375,128.601,4,0.948
132057,Against The Current,Sweet Surrender,6fdlaC5si7eOtF1sxXZPf4,38,2018,punk,210064,0.0099,0.67,212507,0.563,1.32E-05,7,0.109,-6.134,0,0.0285,104.007,4,0.128
130600,Pedro CapÃ³,Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,83,2018,pop,207340,0.323,0.826,238200,0.773,0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
69656,Ball Park Music,Everything Is Shit Except My Friendship with You,12jZBNSiAvJbn2HuphGjLZ,21,2014,punk,115289,0.00291,0.501,193440,0.765,3.42E-05,7,0.194,-5.774,1,0.0333,157.919,4,0.689
148848,FIDLAR,Nuke,4ekAZqzgItyXpjdFn2YzvC,31,2019,punk,234598,0.00393,0.555,38511,0.657,0.0025,4,0.327,-4.133,0,0.0639,117.097,4,0.549
144425,BGM channel,Let's Calm Down,5MzutSVC1Q2BgRI0tDetfp,29,2019,jazz,228034,0.934,0.578,164581,0.127,0.711,9,0.109,-24.683,1,0.0408,122.216,4,0.0898
113095,Iiro Rantala,Vienna,64fuBgozBUUUMr3k2k2mdD,30,2017,jazz,181110,0.938,0.562,212334,0.48,0.87,9,0.0934,-12.217,1,0.0445,92.385,4,0.909
86267,AndrÃ©s Cepeda,Por el Resto de Mi Vida,0gjhhuqKxswtR1KzYSpSfd,53,2015,rock,143149,0.588,0.509,225267,0.562,0,5,0.0978,-7.86,1,0.0603,75.905,4,0.465
7456,Nonpoint,What You've Got for Me,1hVRjEttWLkmRE6a8e9FSp,3,2010,grunge,9924,0.000148,0.494,208399,0.845,0.000729,5,0.459,-4.192,0,0.0362,101.101,4,0.593
98607,Russ,Losin Control,1jkIErXa3YNUX5QIyO6GGR,61,2016,pop,159567,0.515,0.759,237507,0.245,0.000154,6,0.102,-6.545,1,0.138,96.992,4,0.209
47070,Roo Panes,Land Of The Living - EP Version,7G5dAvNzUgCM1PeenU1gvY,44,2013,folk,78068,0.512,0.512,264987,0.384,0.000193,5,0.128,-8.799,1,0.0331,121.992,4,0.289
44918,Dean Brody,Four Wheel Drive,7fHSnFNvvpaXY2YnohmQyw,25,2013,country,75339,0.0192,0.627,227453,0.775,0,2,0.316,-6.605,1,0.0381,121.987,4,0.84
66524,Mndsgn,Frugality,00Y66m581iKcy3otTxYW8S,21,2014,jazz,109193,0.706,0.409,187564,0.716,0.566,3,0.26,-9.815,0,0.157,81.889,4,0.271
9241,Parov Stelar,Booty Swing,0IMI5ShtSsRaI61oKvTdC9,20,2010,jazz,12959,0.26,0.858,196507,0.65,0.165,0,0.0744,-5.46,1,0.0497,112.953,4,0.889
17890,Paulina Rubio,Me Gustas Tanto,3WsZs267p92d0U7GMTlBp7,46,2011,dance,28524,0.103,0.728,221520,0.889,0,7,0.33,-6.158,1,0.0857,125.002,4,0.826
139670,Hot Chip,Hungry Child,4oUpMbVekidEUpVWOqWgr7,48,2019,dance,220904,0.0847,0.668,365240,0.707,0.0612,0,0.345,-9.683,1,0.0414,119.99,4,0.219
149832,ShooterGang Kony,Charlie,3DBwDqXgldSDm9FSlYSllK,58,2019,rap,236114,0.0834,0.948,129808,0.588,0,1,0.103,-6.009,1,0.378,104.031,4,0.416
8156,Big Scary,Falling Away,5ht2WlJSPIwV7gdZEOr45M,34,2010,indie,11652,0.292,0.67,239520,0.628,0.00011,0,0.221,-8.979,1,0.04,120.886,4,0.342
70244,Bobby Shmurda,Worldwide N*gga,3emnTmjlxRpnqwWN9RzG13,41,2014,rap,116431,0.0324,0.614,189853,0.587,0,2,0.0956,-5.263,1,0.126,168.261,4,0.279
104699,Wheeler Walker Jr.,Pussy King,04gp0u8vDz1iHO0KEmBQRr,39,2017,country,169946,0.136,0.666,217995,0.87,3.80E-05,1,0.209,-6.069,1,0.0953,85.804,4,0.847
102754,Lemaitre,Higher,2jIMtd2GaUesi6u3hO2Anb,53,2017,alternative,167808,0.219,0.466,231040,0.841,0.000286,4,0.14,-4.683,0,0.0873,171.874,4,0.317
90107,Nelly,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,1lKS7SZQ7r5vOChLwJurmm,53,2016,dance,147545,0.176,0.662,293667,0.808,0,1,0.169,-4.749,1,0.271,87.644,4,0.909
137337,Casey Donahew,Queen for a Night,6Go4PLAMT0aSxqzhEFSn3W,39,2019,country,218087,0.0939,0.651,196067,0.81,0,7,0.379,-5.787,1,0.0285,115.012,4,0.885
100160,Narrow Head,Nancy France,0CAQDCkYBkD6wQZbdhfnyO,24,2016,punk,162521,3.07E-06,0.307,115905,0.921,0.6,11,0.0762,-4.825,1,0.0733,158.059,4,0.649
131738,Breathe Carolina,My Love,5wdRufqO0DroRmys6sCyMC,46,2018,punk,209590,0.00885,0.675,144918,0.749,0,2,0.111,-7.063,1,0.093,122.138,4,0.404
12898,Pimp C,Massacre,1DA0zaSX0SQYEPUHaKgxpf,35,2010,rap,20420,0.0794,0.723,294320,0.841,0,4,0.384,-4.746,0,0.337,74.971,4,0.621
141409,Bedouine,Matters of the Heart,71Vxl0q3udXdOp1y6xe203,39,2019,folk,222970,0.884,0.652,160644,0.301,0.115,0,0.0974,-17.137,1,0.0643,80.985,4,0.586
87485,Megadeth,Poisonous Shadows,1RdDBpGJDIsJTBou1QsJ9B,46,2016,alternative,144559,0.000165,0.237,362787,0.897,0.0431,2,0.166,-4.494,1,0.0559,135.6,4,0.152
59687,Jim Croce,You Don't Mess Around with Jim (Harper College 2/5/73),5xcjnS7J20QkLOBmCXx3ND,28,2014,country,99347,0.291,0.503,171241,0.483,0,2,0.871,-10.367,1,0.057,171.648,4,0.848
66588,Tommy Dorsey,This Is Romance,7rRCrYuuqZ5TM1rn7eIGHa,19,2014,jazz,109262,0.462,0.464,177320,0.361,0.0718,2,0.189,-11.226,1,0.0287,99.302,3,0.471
75889,Kelly Clarkson,Piece by Piece - Radio Mix,1VuUzZe8sFk59msXYK97uu,38,2015,dance,125066,0.0471,0.626,224720,0.731,0,8,0.32,-7.306,1,0.0527,110.084,4,0.415
141396,Pomplamoose,Digital Love,0PKLtD6vwya4SREnnwmaNi,37,2019,folk,222956,0.139,0.725,214827,0.574,7.82E-05,0,0.104,-10.42,1,0.0298,120.062,4,0.713
80009,Abstract,Still Woke (feat. Roze),3wNtsihvkoHooMze9lK6Lo,45,2015,indie,131307,0.0993,0.654,272144,0.625,0,6,0.148,-7.191,0,0.144,74.786,4,0.39
96182,Catherine Russell,Harlem on My Mind,6FOw7bWhXtzdfSdFo2kPNM,24,2016,jazz,156017,0.822,0.655,257096,0.19,7.17E-05,0,0.163,-9.872,1,0.0378,82.897,4,0.278
8890,Ebo Taylor,Nga Nga,0U5Y3auFXGJmQXo3zxhaAL,28,2010,jazz,12595,0.0337,0.675,324087,0.796,0.00186,8,0.101,-6.991,1,0.0284,105.849,4,0.961
52823,The Black Dahlia Murder,Phantom Limb Masturbation,0hllngGXcE0iwboM3PLTIF,31,2013,metal,86539,1.58E-05,0.153,310568,0.989,0.509,8,0.907,-4.349,1,0.156,90,4,0.042
149328,White Lies,Time To Give,2BOCrtTh9a85TqQBuisgYN,42,2019,punk,235145,0.0184,0.427,454519,0.814,0.00624,0,0.136,-6.509,1,0.0455,120.046,4,0.36
116095,Uranium Club,Sun Belt,2rHXkELXbNjD5TmdgWHi70,28,2017,punk,186343,0.000109,0.341,232904,0.519,0.031,3,0.0543,-5.263,0,0.0431,76.461,4,0.694
81517,David Sanborn,A la verticale,06I6Myh0MwlYYiPOMGVZDe,17,2015,jazz,133025,0.191,0.647,321707,0.783,0.859,5,0.0566,-7.558,0,0.0416,96.948,4,0.901
133238,YoungBoy Never Broke Again,No Mentions,2YVt7k1qZXFhzYDe8FMDW6,63,2018,rap,211583,0.27,0.803,220260,0.54,0,1,0.0819,-6.862,0,0.318,139.989,4,0.345
161153,Matheus & Kauan,O Nosso Santo Bateu - Ao Vivo,2R8rjiuVtbvLIXupjAve7q,0,2020,pop,254120,0.592,0.464,163334,0.584,0,0,0.624,-6.591,1,0.0603,142.706,4,0.514
103498,The Federal Empire,What Are We Fighting For,5mbNpbGwFg1yFYBXXMJFpw,40,2017,alternative,168625,0.0198,0.445,262299,0.717,0.000124,3,0.246,-6.077,1,0.0473,80.025,4,0.596
153106,sKitz Kraven,Hold Up,79gRFh4AfNBUlHuEqlYctz,32,2020,country,241785,0.393,0.734,149440,0.662,0,11,0.088,-7.188,0,0.248,139.907,4,0.211
68962,Neck Deep,Blank Pages,7xIs869wO7B7Cs1TVjvrNy,37,2014,punk,114031,0.000476,0.475,193391,0.946,0.0207,11,0.172,-4.494,0,0.082,90.044,4,0.316
124730,Mark Knopfler,Good On You Son,26lL5S7RhUA4qNMzTP7Iuw,46,2018,folk,198577,0.717,0.641,337947,0.498,0.00283,5,0.063,-12.43,0,0.0352,100.457,4,0.673
162924,Louna,ÐŸÐ¾Ð»ÑŽÑÐ° - Live acoustic version,0JhUIQeJ53ZD1k2tu9DuqC,12,2020,punk,257607,0.333,0.574,271042,0.65,3.00E-06,11,0.697,-10.999,0,0.0356,143.992,4,0.111
109942,The Verve Pipe,Veneer - Live,3gsv5KQKCWJO6jv4Y6P5kg,5,2017,grunge,176691,0.673,0.322,386349,0.479,6.44E-05,4,0.698,-10.515,1,0.0369,113.467,4,0.268
13226,Bliss n Eso,Down By The River,4PleJLQxP0koTDYe3yNs0p,46,2010,rap,21287,0.256,0.711,174027,0.955,0,0,0.439,-5.747,0,0.154,117.972,4,0.578
131139,Ambar Lucid,A letter to my younger self,325e3Lkx4AodxGNsqHiaG4,57,2018,pop,208364,0.983,0.642,138223,0.455,0.00561,1,0.105,-7.558,0,0.0333,91.718,4,0.725
44312,Jon Wolfe,Something to See,1EkgJ02vMttt6ynEYhWXjX,28,2013,country,74644,0.0922,0.707,185013,0.671,3.24E-06,7,0.12,-4.953,1,0.0255,100.965,4,0.708
50372,Swim Deep,Honey,0XN5vm980boRCELIwD2CIe,42,2013,indie,83058,0.00671,0.654,219227,0.503,8.62E-05,1,0.102,-6.735,1,0.0263,112.017,4,0.205
162667,Kumikameli,Nihilisti,4vEySW2FcAW86tLzGsED1r,11,2020,punk,257292,0.00273,0.288,147973,0.983,3.17E-05,5,0.32,-3.575,1,0.128,187.905,4,0.423
68594,Niykee Heaton,Sober,1eptVxF0sjqV3XWm2Yutcc,41,2014,pop,113046,0.00414,0.591,227441,0.717,1.11E-05,8,0.051,-6.033,1,0.0662,147.968,4,0.449
44945,Willie Nelson,Somewhere Between (feat. Loretta Lynn),4iSKL2sfIRSqFMYU0IMolU,26,2013,country,75369,0.707,0.555,193213,0.205,0.00133,0,0.0923,-11.716,1,0.0292,84.128,3,0.309
797,He Is We,Prove You Wrong,3CWjOFjkLyn21I3J45Zwvh,36,2010,alternative,833,0.0405,0.639,206160,0.81,0,10,0.13,-4.688,1,0.0286,116.035,4,0.4
64572,Darius,Espoir,3hGc6zv9LgSxGrIlhFdfT6,50,2014,indie,106443,0.0955,0.6,242243,0.617,0.913,3,0.108,-7,0,0.0555,106.892,4,0.037
69622,Mannequin Pussy,Terror No,1qYNjfgOFxzKltjG5cxwsK,19,2014,punk,115244,0.437,0.157,84787,0.99,0.384,4,0.0836,-4.119,1,0.317,177.12,4,0.0547
50484,Jai Paul,"100,000 - Unfinished",0NF7lGsgraHDAdXFdRQi8q,36,2013,indie,83265,0.297,0.465,175267,0.67,0,7,0.186,-5.75,0,0.217,108.336,5,0.636
44322,Jesse Raub Jr.,Good Man Go Wrong (feat. Cody Johnson),4in14e7uabQiaYN3lP1WNG,29,2013,country,74656,0.223,0.573,234789,0.749,0,7,0.349,-5.438,1,0.0278,122.032,4,0.361
40878,Lil Reese,Traffic,3WpGt7fhdIDd5ej7xyzbe8,46,2012,rap,68249,0.00228,0.907,237293,0.51,0,2,0.14,-5.364,1,0.0948,130.042,4,0.267
101340,Rae Sremmurd,Now That I Know,79fZYYQkY4U8rMiomn7xw5,43,2016,rap,164578,0.0347,0.8,244333,0.433,0,2,0.0965,-11.118,0,0.125,111.999,4,0.357
38079,Sabaton,Long Live the King - English Version,4SfBsxTlYkjGnvN4V9w8k2,34,2012,metal,62191,0.0151,0.48,249520,0.809,0,4,0.174,-5.184,1,0.0328,135.071,4,0.526
107184,David Archuleta,Invincible,7y39fyMjgI1sY1aM3Jh07f,36,2017,dance,172998,0.00241,0.73,236147,0.795,0.00297,6,0.239,-6.116,0,0.0561,101.004,4,0.647
39869,Boys Like Girls,Life Of The Party,1ocWfLUCxtALjBoecBhIYD,36,2012,punk,66530,0.00323,0.624,237760,0.94,1.81E-05,11,0.278,-4.428,1,0.0538,99.989,4,0.725
25816,Jay Rock,All My Life (In the Ghetto) [feat. Lil Wayne & Will.I.Am],0utMp2xqFJYVWrqjHjHYay,40,2011,pop,41624,0.345,0.742,226800,0.68,0,6,0.181,-4.272,0,0.117,103.45,4,0.545
105265,Midland,Burn Out - Live From Spotify House SXSW 2016,0Mkpx9mBpu4xc7WLfFjaaG,27,2017,country,170617,0.291,0.666,208707,0.716,0,7,0.791,-4.736,1,0.043,104.185,4,0.603
45671,Katy Perry,Legendary Lovers,5Uc37Y6FijZcM538PqqkWd,53,2013,dance,76202,0.0224,0.623,224216,0.836,0,4,0.078,-4.788,0,0.0846,126.025,4,0.386
118929,Rival Sons,Do Your Worst,11FvComd16zZX61DrlP3o1,53,2018,alternative,191837,0.00977,0.391,210851,0.8,3.08E-06,2,0.329,-2.761,1,0.0523,83.81,4,0.398
